Biomass,Import_SRC,Planters (Miscanthus),Planters (Willows/Poplar (SRC)),Domestic_Extraction (SRC),,,,,,,,,,,,,,,,,,,,,
2000,7803.1,335,373,57231.6,,,,,,,,,,,,,,,Regression,,,,,,
2035,14056.7900008269,513.692307692308,299.230769230769,66031.5,,,7860.76,394,381,53700.2696619197,58495,4794.73033808028,,,,,,,8238.9224,398,228,54826.3500084591,54168.6,-657.750008459057,
2036,13313.4474552069,708,306,54112.0033333333,,,8027.628,404,251,53829.4549048166,57164.3,3334.84509518336,,,,,,,8410.85792,422,186,54541.5467351736,53119.1,-1422.44673517357,
2037,14055.0379641655,513.692307692308,299.230769230769,66031.5,,,8238.9224,398,228,54365.828940991,54168.6,-197.228940990964,,,,,,,8503.686336,393,230,55610.8319644465,53623.2,-1987.63196444646,
2038,13312.0458258779,708,306,54112.0033333333,,,8410.85792,422,186,54146.1896246713,53119.1,-1027.08962467129,,,,,,,8405.4290688,569,182,50658.8685745673,50979.6,320.731425432707,
2039,14053.9166607023,513.692307692308,299.230769230769,66031.5,,,8503.686336,393,230,54967.453884976,53623.2,-1344.25388497597,,,,,,,8306.54325504,409,361,54480.9082448449,50698.1,-3782.80824484488,
2040,13311.1487831073,708,306,54112.0033333333,,,8405.4290688,569,182,50750.6299232373,50979.6,228.970076762686,,,,,,,7923.214604032,361,437,55105.6583798729,49759.7,-5345.95837987289,
2041,14053.1990264858,513.692307692308,299.230769230769,66031.5,,,8306.54325504,409,361,54183.0577699153,50698.1,-3484.95776991533,,,,,,,7492.6116832256,787,379,43941.5331735395,49738.6,5797.06682646048,
2042,13310.5746757341,708,306,54112.0033333333,,,7923.214604032,361,437,54552.9586854655,49759.7,-4793.25868546554,,,,,,,7330.08934658048,767,305,43915.5256878723,49049.3,5133.77431212775,
2043,14052.7397405873,513.692307692308,299.230769230769,66031.5,,,7492.6116832256,787,379,43968.0679035574,49738.6,5770.53209644262,,,,,,,7210.83147726438,731,271,44255.1922012981,47825.7,3570.5077987019,
2044,13310.2072470153,708,306,54112.0033333333,,,7330.08934658048,767,305,44159.7367335848,49049.3,4889.5632664152,,,,,,,7219.02518181151,708,306,44651.8937278259,48053.3,3401.40627217408,
2045,14052.4457976122,513.692307692308,299.230769230769,66031.5,,,7210.83147726438,731,271,44783.5308204922,47825.7,3042.16917950781,,,,,,,7695.98014544921,513.692307692308,299.230769230769,50082.1095332437,43643.8,-6438.30953324373,
2046,13309.9720926352,708,306,54112.0033333333,,,7219.02518181151,708,306,45314.4333723386,48053.3,2738.86662766144,,,,,,,8529.60411635937,708,306,47939.7193852894,48250.2,310.48061471065,
2047,14052.2576741082,513.692307692308,299.230769230769,66031.5,,,7695.98014544921,513.692307692308,299.230769230769,50672.1223070556,43643.8,-7028.32230705564,,,,,,,9427.12329308749,513.692307692308,299.230769230769,54080.8162686087,51535.8,-2545.01626860871,
2048,13309.821593832,708,306,54112.0033333333,,,8529.60411635937,708,306,47726.181246684,48250.2,524.018753316035,,,,,,,10341.99863447,708,306,51736.9530819564,48651.8,-3085.15308195639,
2049,14052.1372750656,513.692307692308,299.230769230769,66031.5,,,9427.12329308749,513.692307692308,299.230769230769,53857.7990308652,51535.8,-2321.99903086518,,,,,,,11050.538907576,513.692307692308,299.230769230769,57212.2588722324,49757.7,-7454.55887223241,
2050,13309.7252745979,708,306,54112.0033333333,,,10341.99863447,708,306,51061.3780145433,48651.8,-2409.57801454329,,,,,,,11855.2311260608,708,306,54428.2636454267,50189.5,-4238.76364542668,
,,,,,,,11050.538907576,513.692307692308,299.230769230769,56845.2338615437,49757.7,-7087.53386154368,,,,,,,12800.1449008486,513.692307692308,299.230769230769,60108.9557041618,51584.4,-8524.55570416179,
,11742.2736861278,586.081447963801,301.752639517345,56449.1595424837,,,11855.2311260608,708,306,53846.0521373908,50189.5,-3656.55213739082,,,,,,,13447.8759206789,708,306,56912.554141346,51092,-5820.55414134595,
,,,,,,,12800.1449008486,513.692307692308,299.230769230769,60064.8862029518,51584.4,-8480.48620295178,,,,,,,14162.5807365431,513.692307692308,299.230769230769,62102.4045548189,56498.7,-5603.70455481894,
,Import_SRC,Planters (Miscanthus),Planters (Willows/Poplar (SRC)),,DME,,13447.8759206789,708,306,56776.8620235825,51092,-5684.86202358253,,,,,,,13398.08004378,708,306,56839.4406033157,58848.2,2008.75939668432,
Average values,11742.27,586.08,301.75,,,,14162.5807365431,513.692307692308,299.230769230769,62572.0619586813,56498.7,-6073.36195868129,,,,,,,14122.744035024,513.692307692308,299.230769230769,62046.8902021305,59393.9,-2652.99020213052,
Test values,37784.1350280245,,,,117989.808451565,,13398.08004378,708,306,56685.2268712874,58848.2,2162.9731287126,,,,,,,13366.2106825646,708,306,56792.5051932876,58299.5,1506.99480671244,
Best case Scenario (2050),1.40556772090407,,,,,,14122.744035024,513.692307692308,299.230769230769,62498.7538368452,59393.9,-3104.85383684522,,,,,,,14097.2485460517,513.692307692308,299.230769230769,62011.2787765408,60251.9,-1759.37877654081,
Test values,59150.5003943079,59150.5003943079,59150.5003943079,,-1226817.78850128,,13366.2106825646,708,306,56626.5803738183,58299.5,1672.91962618168,,,,,,,13345.8142913868,708,306,56762.4077644688,61696.8,4934.3922355312,
Worst case scenario (2050),2.27486359196063,,,,,,14097.2485460517,513.692307692308,299.230769230769,62451.83663887,60251.9,-2199.93663886999,,,,,,,14080.9314331095,513.692307692308,299.230769230769,61988.4536486023,63141.7,1153.24635139766,
,-13.9538723688636,,,,,,13345.8142913868,708,306,56589.0466154382,61696.8,5107.75338456179,,,,,,,13332.760601033,708,306,56743.1212607442,64586.6,7843.47873925581,
Average values,27.6052554991395,Planters (Miscanthus),Planters (Willows/Poplar (SRC)),,,,14080.9314331095,513.692307692308,299.230769230769,62421.809632166,63141.7,719.890367834014,,,,,,,14070.4884808264,513.692307692308,299.230769230769,61973.8316815926,66031.5,4057.66831840737,
Test values,1.4,-32.13,-28.41,,49219.93,,13332.760601033,708,306,56565.0250100749,64586.6,8021.57498992507,,,,,,,13324.4062392066,708,306,56730.767986135,54112.0033333333,-2618.76465280173,
Best case Scenario (2050),11743.67,553.95,273.34,,53225.1668,5.71132106946131,14070.4884808264,513.692307692308,299.230769230769,62402.5923478752,66031.5,3628.90765212476,,,,,,,14063.8049913653,513.692307692308,299.230769230769,61964.4679263445,66031.5,4067.03207365554,
Test values,2.274,-13.954,27.605,,48781.08416,,13324.4062392066,708,306,56549.6511826425,54112.0033333333,-2437.64784930919,,,,,,,13319.0594476377,708,306,56722.857824902,54112.0033333333,-2610.85449156875,
Worst case scenario (2050),11744.544,572.126,329.355,,52786.32096,6.48873891510652,14063.8049913653,513.692307692308,299.230769230769,62390.2932859293,66031.5,3641.20671407067,,,,,,,14059.5275581101,513.692307692308,299.230769230769,61958.4727873881,66031.5,4073.02721261195,
,,,,,,,13319.0594476377,708,306,56539.8119330857,54112.0033333333,-2427.80859975242,,,,,,,13315.6375010336,708,306,56717.7936550637,54112.0033333333,-2605.79032173042,
,,,,,,,14059.5275581101,513.692307692308,299.230769230769,62382.4218862838,66031.5,3649.07811371623,,,,,,,14056.7900008269,513.692307692308,299.230769230769,61954.634941174,66031.5,4076.86505882596,
,,,,,,,13315.6375010336,708,306,56533.5148133694,54112.0033333333,-2421.51148003608,,,,,,,13313.4474552069,708,306,56714.551903333,54112.0033333333,-2602.54856999972,
,,,,,,,14056.7900008269,513.692307692308,299.230769230769,62377.3841905108,66031.5,3654.11580948916,,,,,,,14055.0379641655,513.692307692308,299.230769230769,61952.178327331,66031.5,4079.32167266896,
,,,,,,,13313.4474552069,708,306,56529.4846567508,54112.0033333333,-2417.48132341748,,,,,,,13312.0458258779,708,306,56712.4769023565,54112.0033333333,-2600.47356902315,
,,,,,,,14055.0379641655,513.692307692308,299.230769230769,62374.1600652159,66031.5,3657.33993478411,,,,,,,14053.9166607023,513.692307692308,299.230769230769,61950.6059337568,66031.5,4080.89406624319,
,,,,,,,13312.0458258779,708,306,56526.905356515,54112.0033333333,-2414.90202318174,,,,,,,13311.1487831073,708,306,56711.1487870713,54112.0033333333,-2599.14545373795,
,,,,,,,14053.9166607023,513.692307692308,299.230769230769,62372.0966250273,66031.5,3659.4033749727,,,,,,,14053.1990264858,513.692307692308,299.230769230769,61949.5995360293,66031.5,4081.90046397075,
,,,,,,,13311.1487831073,708,306,56525.2546043641,54112.0033333333,-2413.25127103079,,,,,,,13310.5746757341,708,306,56710.2987463172,54112.0033333333,-2598.29541298388,
,,,,,,,14053.1990264858,513.692307692308,299.230769230769,62370.7760233065,66031.5,3660.72397669349,,,,,,,14052.7397405873,513.692307692308,299.230769230769,61948.9554145126,66031.5,4082.54458548736,
,,,,,,,13310.5746757341,708,306,56524.1981229875,54112.0033333333,-2412.19478965416,,,,,,,13310.2072470153,708,306,56709.7547009934,54112.0033333333,-2597.75136766006,
,,,,,,,14052.7397405873,513.692307692308,299.230769230769,62369.9308382053,66031.5,3661.56916179469,,,,,,,14052.4457976122,513.692307692308,299.230769230769,61948.5431656939,66031.5,4082.95683430612,
,,,,,,,13310.2072470153,708,306,56523.5219749065,54112.0033333333,-2411.5186415732,,,,,,,13309.9720926352,708,306,56709.4065041043,54112.0033333333,-2597.40317077099,
,,,,,,,14052.4457976122,513.692307692308,299.230769230769,62369.3899197404,66031.5,3662.11008025958,,,,,,,14052.2576741082,513.692307692308,299.230769230769,61948.2793219244,66031.5,4083.22067807559,
,,,,,,,13309.9720926352,708,306,56523.0892401346,54112.0033333333,-2411.08590680126,,,,,,,13309.821593832,708,306,56709.1836548669,54112.0033333333,-2597.18032153358,
,,,,,,,14052.2576741082,513.692307692308,299.230769230769,62369.043731923,66031.5,3662.45626807697,,,,,,,14052.1372750656,513.692307692308,299.230769230769,61948.1104600582,66031.5,4083.38953994176,
,,,,,,,13309.821593832,708,306,56522.8122898806,54112.0033333333,-2410.80895654733,,,,,,,13309.7252745979,708,306,56709.0410300325,54112.0033333333,-2597.03769669917,
,,,,,,,14052.1372750656,513.692307692308,299.230769230769,62368.8221717198,66031.5,3662.67782828019,,,,,,,,,,,,,
,,,,,,,13309.7252745979,708,306,56522.635041718,54112.0033333333,-2410.63170838473,,,,,,,,,,,,,
